,work_id,doi,title,publication_year,publication_date,type,type_crossref,cited_by_count,num_authors,num_locations,num_references,language,has_complete_institution_info,has_grant_info,has_keywords,created_date,updated_date,paper_openalex_id,only_focal,focal_and_refs,only_refs,Dindex
8372,2925259516,10.1021/acsami.9b00445,Upconverting Lanthanide Fluoride Core@Shell Nanorods for Luminescent Thermometry in the First and Second Biological Windows: β-NaYF<sub>4</sub>:Yb<sup>3+</sup>– Er<sup>3+</sup>@SiO<sub>2</sub> Temperature Sensor,2019,2019-03-21,article,journal-article,169,6,2,58,en,True,True,True,2019-04-01,2023-12-13 00:54:36.066,2925259516,0,2,41901,-4.7729279526525546e-05
8373,2925282998,10.1021/acsami.9b02921,Materials by Design: Tailored Morphology and Structures of Carbon Anodes for Enhanced Battery Safety,2019,2019-03-20,article,journal-article,14,4,2,71,en,True,True,True,2019-04-01,2023-12-16 22:49:11.767,2925282998,0,0,20321,0.0
8374,2925367106,10.1021/acsami.8b21626,Surface-Supported Metal–Organic Framework Thin-Film-Derived Transparent CoS<sub>1.097</sub>@N-Doped Carbon Film as an Efficient Counter Electrode for Bifacial Dye-Sensitized Solar Cells,2019,2019-04-01,article,journal-article,49,4,2,66,en,True,True,True,2019-04-11,2023-12-19 05:32:42.664,2925367106,0,0,17732,0.0
8375,2925435904,10.1021/acsami.9b02092,High-Performance All-Polymer Photodetectors via a Thick Photoactive Layer Strategy,2019,2019-03-25,article,journal-article,52,8,2,44,en,True,True,True,2019-04-11,2023-12-12 20:18:08.977,2925435904,0,0,56,0.0
8376,2925896781,10.1021/acsami.9b01530,DNA-Templated Silver Nanocluster/Porphyrin/MnO<sub>2</sub> Platform for Label-Free Intracellular Zn<sup>2+</sup> Imaging and Fluorescence-/Magnetic Resonance Imaging-Guided Photodynamic Therapy,2019,2019-03-22,article,journal-article,71,10,2,66,en,True,True,True,2019-04-11,2023-12-11 05:23:28.709,2925896781,0,0,59399,0.0
8377,2926060168,10.1021/acsami.8b21936,"New, Effective, and Low-Cost Dual-Functional Binder for Porous Silicon Anodes in Lithium-Ion Batteries",2019,2019-03-22,article,journal-article,41,5,2,59,en,True,False,True,2019-04-11,2023-12-15 12:16:57.734,2926060168,0,0,2165,0.0
8378,2926246696,10.1021/acsami.9b00307,Cooperative Bilayer of Lattice-Disordered Nanoparticles as Room-Temperature Sinterable Nanoarchitecture for Device Integrations,2019,2019-04-04,article,journal-article,30,10,2,47,en,True,True,True,2019-04-11,2023-12-18 21:44:53.559,2926246696,0,1,422,-0.0023640661938534
8379,2926276725,10.1021/acsami.8b22557,"Efficient Oxygen Electrocatalyst for Zn–Air Batteries: Carbon Dots and Co<sub>9</sub>S<sub>8</sub> Nanoparticles in a N,S-Codoped Carbon Matrix",2019,2019-04-03,article,journal-article,89,6,2,49,en,True,True,True,2019-04-11,2023-12-18 04:14:46.371,2926276725,1,0,4507,0.0002218278615794
8380,2926290291,10.1021/acsami.9b01287,"Paper-Based Disposable Molecular Sensor Constructed from Oxide Nanowires, Cellulose Nanofibers, and Pencil-Drawn Electrodes",2019,2019-04-03,article,journal-article,50,13,3,31,en,True,False,True,2019-04-11,2023-12-16 23:16:45.550,2926290291,0,0,816,0.0
8381,2926358782,10.1021/acsami.9b01704,"Noble Metal-Free Photocatalysts Consisting of Graphitic Carbon Nitride, Nickel Complex, and Nickel Oxide Nanoparticles for Efficient Hydrogen Generation",2019,2019-04-04,article,journal-article,39,4,2,55,en,True,True,True,2019-04-11,2023-12-16 11:19:32.959,2926358782,0,0,412,0.0
8382,2926657353,10.1021/acsami.9b01486,Reproducible Performance Improvements to Monolayer MoS<sub>2</sub> Transistors through Exposed Material Forming Gas Annealing,2019,2019-04-16,article,journal-article,21,7,5,66,en,True,True,True,2019-04-11,2023-12-17 16:47:50.038,2926657353,0,0,69413,0.0
8383,2926852505,10.1021/acsami.9b00308,Dual-Signaling Amplification Electrochemical Aptasensor Based on Hollow Polymeric Nanospheres for Acetamiprid Detection,2019,2019-04-02,article,journal-article,29,6,2,41,en,True,True,True,2019-04-11,2023-12-14 19:25:16.185,2926852505,0,0,2449,0.0
8384,2926871128,10.1021/acsami.9b03449,DNA-Based Nanomedicine with Targeting and Enhancement of Therapeutic Efficacy of Breast Cancer Cells,2019,2019-03-29,article,journal-article,74,10,2,49,en,True,True,True,2019-04-11,2023-12-11 11:00:45.398,2926871128,0,1,5697,-0.0001755001755001
8385,2926888608,10.1021/acsami.9b04488,Nitroreductase-Activatable Theranostic Molecules with High PDT Efficiency under Mild Hypoxia Based on a TADF Fluorescein Derivative,2019,2019-04-04,article,journal-article,112,8,2,58,en,True,True,True,2019-04-11,2023-12-16 16:06:20.654,2926888608,0,0,15413,0.0
8386,2926908991,10.1021/acsami.8b21050,Strong Cathodoluminescence and Fast Photoresponse from Embedded CH<sub>3</sub>NH<sub>3</sub>PbBr<sub>3</sub> Nanoparticles Exhibiting High Ambient Stability,2019,2019-03-29,article,journal-article,30,3,2,48,en,True,True,True,2019-04-11,2023-12-12 23:28:24.648,2926908991,0,0,839,0.0
8387,2927018494,10.1021/acsami.9b04006,Electrochemically Activated Nickel–Carbon Composite as Ultrastable Cathodes for Rechargeable Nickel–Zinc Batteries,2019,2019-04-02,article,journal-article,47,6,2,45,en,True,True,True,2019-04-11,2023-12-13 20:42:11.599,2927018494,0,0,690,0.0
8388,2927140312,10.1021/acsami.8b19669,Sustained Release of Exendin 4 Using Injectable and Ionic-Nano-Complex Forming Polymer Hydrogel System for Long-Term Treatment of Type 2 Diabetes Mellitus,2019,2019-04-04,article,journal-article,28,3,2,32,en,True,True,True,2019-04-11,2023-12-14 16:08:37.597,2927140312,0,0,2363,0.0
8389,2927330361,10.1021/acsami.9b02425,CsPbBr<sub>3</sub> Quantum Dot Films with High Luminescence Efficiency and Irradiation Stability for Radioluminescent Nuclear Battery Application,2019,2019-03-28,article,journal-article,37,7,2,35,en,True,True,True,2019-04-11,2023-12-16 18:06:36.498,2927330361,0,0,311,0.0
8390,2927411105,10.1021/acsami.8b22114,Insight into the Superior Electrocatalytic Performance of a Ternary Nickel Iron Poly-Phosphide Nanosheet Array: An X-ray Absorption Study,2019,2019-03-28,article,journal-article,17,7,2,46,en,True,True,True,2019-04-11,2023-12-17 06:20:28.815,2927411105,0,0,22060,0.0
8391,2927701090,10.1021/acsami.8b21879,Droplet Sorting and Manipulation on Patterned Two-Phase Slippery Lubricant-Infused Surface,2019,2019-04-01,article,journal-article,41,3,2,39,en,True,True,True,2019-04-11,2023-12-14 08:51:20.835,2927701090,0,0,5949,0.0
8392,2929089416,10.1021/acsami.8b22535,Infrared Invisibility Cloak Based on Polyurethane–Tin Oxide Composite Microtubes,2019,2019-04-04,article,journal-article,27,7,2,39,en,True,True,True,2019-04-11,2023-12-18 04:14:44.502,2929089416,0,0,28334,0.0
8393,2929109709,10.1021/acsami.9b01886,Conductive Hydrogen Sulfide-Releasing Hydrogel Encapsulating ADSCs for Myocardial Infarction Treatment,2019,2019-04-03,article,journal-article,87,10,2,58,en,True,True,True,2019-04-11,2023-12-12 18:37:45.785,2929109709,0,0,6412,0.0
8394,2929458991,10.1021/acsami.9b01242,High-Throughput Equilibrium Analysis of Active Materials for Solar Thermochemical Ammonia Synthesis,2019,2019-03-28,article,journal-article,20,5,3,35,en,True,True,True,2019-04-11,2023-12-10 05:32:39.614,2929458991,0,0,4116,0.0
8395,2929507941,10.1021/acsami.9b01506,Doped Manipulation of Photoluminescence and Carrier Lifetime from CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub> Perovskite Thin Films,2019,2019-04-05,article,journal-article,13,7,2,44,en,True,True,True,2019-04-11,2023-12-19 16:52:57.795,2929507941,0,2,34844,-5.739539688916949e-05
8396,2929912870,10.1021/acsami.8b22386,Insights into the Glyphosate Adsorption Behavior and Mechanism by a MnFe<sub>2</sub>O<sub>4</sub>@Cellulose-Activated Carbon Magnetic Hybrid,2019,2019-04-05,article,journal-article,74,5,2,46,en,True,False,True,2019-04-11,2023-12-15 05:48:21.205,2929912870,0,0,43284,0.0
8397,2929971168,10.1021/acsami.9b02826,Biological Antagonism Inspired Detoxification: Removal of Toxic Elements by Porous Polymer Networks,2019,2019-03-29,article,journal-article,17,7,2,38,en,True,True,True,2019-04-11,2023-12-12 18:58:36.898,2929971168,0,0,11,0.0
8398,2930498597,10.1021/acsami.9b01123,Multiporous Terbium Phosphonate Coordination Polymer Microspheres as Fluorescent Probes for Trace Anthrax Biomarker Detection,2019,2019-04-05,article,journal-article,55,6,2,48,en,True,True,True,2019-04-11,2023-12-19 01:55:25.584,2930498597,0,0,1014,0.0
8399,2930598095,10.1021/acsami.9b02416,Impact of cis- versus trans-Configuration of Butylene Carbonate Electrolyte on Microscopic Solid Electrolyte Interphase Formation Processes in Lithium-Ion Batteries,2019,2019-04-04,article,journal-article,15,7,2,24,en,True,True,True,2019-04-11,2023-12-16 02:10:59.420,2930598095,0,0,14331,0.0
8400,2930599847,10.1021/acsami.8b22157,Indium Tin Oxide Film Characteristics for Cathodic Stripping Voltammetry,2019,2019-04-01,article,journal-article,8,7,2,60,en,True,False,True,2019-04-11,2023-12-15 22:45:19.423,2930599847,0,0,980,0.0
8401,2930786780,10.1021/acsami.9b01734,Textiles/Metal–Organic Frameworks Composites as Flexible Air Filters for Efficient Particulate Matter Removal,2019,2019-04-05,article,journal-article,172,7,2,44,en,True,True,True,2019-04-11,2023-12-14 12:41:24.175,2930786780,1,0,8523,0.0001173158141717
8402,2931048450,10.1021/acsami.9b01930,"Engineering the Photoluminescence of CsPbX<sub>3</sub> (X = Cl, Br, and I) Perovskite Nanocrystals Across the Full Visible Spectra with the Interval of 1 nm",2019,2019-03-29,article,journal-article,63,9,2,64,en,True,True,True,2019-04-11,2023-12-13 20:42:07.009,2931048450,0,0,36067,0.0
8403,2931129377,10.1021/acsami.8b22136,Rapid and Highly Effective Noninvasive Disinfection by Hybrid Ag/CS@MnO<sub>2</sub> Nanosheets Using Near-Infrared Light,2019,2019-04-01,article,journal-article,82,13,2,65,en,True,True,True,2019-04-11,2023-12-18 08:05:52.634,2931129377,1,0,2078,0.0004810004810004
8404,2931257635,10.1021/acsami.9b01951,Enzyme Reactor Based on Reversible pH-Controlled Catalytic Polymer Porous Membrane,2019,2019-03-28,article,journal-article,26,5,2,15,en,True,True,True,2019-04-11,2023-12-16 22:32:09.252,2931257635,0,0,714,0.0
8405,2931519550,10.1021/acsami.9b00124,Metal-Catalyst-Free Growth of Patterned Graphene on SiO<sub>2</sub> Substrates by Annealing Plasma-Induced Cross-Linked Parylene for Optoelectronic Device Applications,2019,2019-03-25,article,journal-article,8,12,2,44,en,True,True,True,2019-04-11,2023-12-12 11:26:21.666,2931519550,1,0,164,0.006060606060606
8406,2931522607,10.1021/acsami.9b02695,G-Quadruplex/Porphyrin Composite Photosensitizer: A Facile Way to Promote Absorption Redshift and Photodynamic Therapy Efficacy,2019,2019-03-22,article,journal-article,43,6,2,57,en,True,True,True,2019-04-11,2023-12-10 18:25:06.869,2931522607,0,0,1835,0.0
8407,2931712333,10.1021/acsami.9b04779,Cast-and-Use Super Black Coating Based on Polymer-Derived Hierarchical Porous Carbon Spheres,2019,2019-04-03,article,journal-article,29,10,2,32,en,True,True,True,2019-04-11,2023-12-14 05:28:55.519,2931712333,0,0,6902,0.0
8408,2931783218,10.1021/acsami.9b01444,Employing a Bifunctional Molybdate Precursor To Grow the Highly Crystalline MoS<sub>2</sub> for High-Performance Field-Effect Transistors,2019,2019-03-28,article,journal-article,10,11,2,58,en,True,True,True,2019-04-11,2023-12-14 16:08:40.992,2931783218,0,0,96250,0.0
8409,2931824304,10.1021/acsami.9b02387,Light-to-Thermal Conversion and Thermoregulated Capability of Coaxial Fibers with a Combined Influence from Comb-like Polymeric Phase Change Material and Carbon Nanotube,2019,2019-03-25,article,journal-article,32,5,2,40,en,True,True,True,2019-04-11,2023-12-12 19:44:48.074,2931824304,0,0,69805,0.0
8410,2931918669,10.1021/acsami.9b02085,Swelling Poly(ionic liquid) Supported by Three-Dimensional Wire Mesh for Oil/Water Separation,2019,2019-03-25,article,journal-article,25,7,2,44,en,True,True,True,2019-04-11,2023-12-16 07:24:05.157,2931918669,0,0,2703,0.0
8411,2932253731,10.1021/acsami.9b03054,Electrolyte-Philic Electrode Material with a Functional Polymer Brush,2019,2019-04-05,article,journal-article,14,7,2,39,en,True,True,True,2019-04-11,2023-12-18 08:05:53.436,2932253731,0,0,8811,0.0
8412,2932526662,10.1021/acsami.9b02727,Toward Robust Photoelectrochemical Operation of Cuprous Oxide Nanowire Photocathodes Using a Strategically Designed Solution-Processed Titanium Oxide Passivation Coating,2019,2019-04-02,article,journal-article,10,8,2,42,en,True,True,True,2019-04-11,2023-12-14 18:51:05.581,2932526662,0,0,766,0.0
8413,2932620220,10.1021/acsami.9b00630,Transformation of Stöber Silica Spheres to Hollow Hierarchical Single-Crystal ZSM-5 Zeolites with Encapsulated Metal Nanocatalysts for Selective Catalysis,2019,2019-03-29,article,journal-article,45,4,2,41,en,True,True,True,2019-04-11,2023-12-11 12:08:19.611,2932620220,0,0,2016,0.0
8414,2932747044,10.1021/acsami.8b22494,A Comprehensive Investigation on Pyrolyzed Fe–N–C Composites as Highly Efficient Electrocatalyst toward the Oxygen Reduction Reaction of PEMFCs,2019,2019-04-01,article,journal-article,28,7,2,41,en,True,True,True,2019-04-11,2023-12-16 11:19:36.582,2932747044,0,0,2629,0.0
8415,2932904353,10.1021/acsami.8b19704,Wettability Control of Co–SiO<sub>2</sub>@Ti–Si Core–Shell Catalyst to Enhance the Oxidation Activity with the In Situ Generated Hydroperoxide,2019,2019-04-04,article,journal-article,10,7,2,52,en,True,True,True,2019-04-11,2023-12-17 21:00:43.004,2932904353,0,0,53513,0.0
8416,2933117144,10.1021/acsami.9b00843,Disordered Mesoporous Zirconium (Hydr)oxides for Decomposition of Dimethyl Chlorophosphate,2019,2019-04-04,article,journal-article,11,6,2,43,en,True,True,True,2019-04-11,2023-12-13 12:32:30.713,2933117144,0,0,873,0.0
8417,2933144073,10.1021/acsami.9b02087,Integrating a Microwave Resonator and a Microchannel with an Immunochromatographic Strip for Stable and Quantitative Biodetection,2019,2019-03-28,article,journal-article,23,10,2,39,en,True,True,True,2019-04-11,2023-12-13 16:05:40.954,2933144073,0,0,44,0.0
8418,2933501520,10.1021/acsami.9b00931,Highly Twisted Donor–Acceptor Boron Emitter and High Triplet Host Material for Highly Efficient Blue Thermally Activated Delayed Fluorescent Device,2019,2019-03-29,article,journal-article,77,8,2,33,en,True,True,True,2019-04-11,2023-12-18 03:40:21.209,2933501520,0,0,1037,0.0
8419,2933538951,10.1021/acsami.8b22496,Formation and Nature of Carbon-Containing Tribofilms,2019,2019-04-05,article,journal-article,60,6,2,29,en,True,True,True,2019-04-11,2023-12-18 16:21:55.525,2933538951,0,0,2021,0.0
8420,2933801782,10.1021/acsami.9b02996,One-Step Integrated Surface Modification To Build a Stable Interface on High-Voltage Cathode for Lithium-Ion Batteries,2019,2019-04-03,article,journal-article,41,8,4,66,en,True,True,True,2019-04-11,2023-12-13 16:05:47.732,2933801782,0,0,9717,0.0
8421,2933889541,10.1021/acsami.9b02556,Strong Wet Adhesion of Tough Transparent Nanocomposite Hydrogels for Fast Tunable Focus Lenses,2019,2019-04-02,article,journal-article,22,7,2,41,en,True,True,True,2019-04-11,2023-12-12 16:03:16.503,2933889541,0,0,750,0.0
8422,2934063167,10.1021/acsami.9b01483,Designing an Amino-Fullerene Derivative C<sub>70</sub>–(EDA)<sub>8</sub> to Fight Superbacteria,2019,2019-04-02,article,journal-article,35,9,2,47,en,True,True,True,2019-04-11,2023-12-20 03:48:57.230,2934063167,0,2,1438,-0.0013888888888888
8423,2934161818,10.1021/acsami.9b03326,Suppressed the High-Voltage Phase Transition of P2-Type Oxide Cathode for High-Performance Sodium-Ion Batteries,2019,2019-04-02,article,journal-article,55,7,2,55,en,True,True,True,2019-04-11,2023-12-17 18:57:22.370,2934161818,0,0,17000,0.0
8424,2934414809,10.1021/acsami.8b22743,New Chemical Insights into the Beneficial Role of Al<sub>2</sub>O<sub>3</sub> Cathode Coatings in Lithium-ion Cells,2019,2019-03-27,article,journal-article,99,5,2,42,en,True,True,True,2019-04-11,2023-12-19 12:38:12.162,2934414809,0,0,4,0.0
8425,2934415150,10.1021/acsami.9b03338,Using Electrospun AgNW/P(VDF-TrFE) Composite Nanofibers to Create Transparent and Wearable Single-Electrode Triboelectric Nanogenerators for Self-Powered Touch Panels,2019,2019-04-01,article,journal-article,44,3,2,34,en,True,True,True,2019-04-11,2023-12-14 23:38:13.410,2934415150,0,0,39500,0.0
8426,2934524701,10.1021/acsami.8b22071,Electrodeposited AgCu Foam Catalysts for Enhanced Reduction of CO<sub>2</sub> to CO,2019,2019-04-01,article,journal-article,65,8,2,50,en,True,True,True,2019-04-11,2023-12-11 00:06:28.984,2934524701,0,0,127,0.0
8427,2934592624,10.1021/acsami.9b00512,Fast Strategy to Functional Paper Surfaces,2019,2019-03-25,article,journal-article,23,9,2,52,en,True,True,True,2019-04-11,2023-12-19 15:53:56.692,2934592624,0,0,819,0.0
8428,2934665780,10.1021/acsami.9b01326,In Situ Formed Li–B–H Complex with High Li-Ion Conductivity as a Potential Solid Electrolyte for Li Batteries,2019,2019-03-25,article,journal-article,38,6,2,41,en,True,True,True,2019-04-11,2023-12-15 20:12:47.298,2934665780,0,0,3050,0.0
8429,2935249573,10.1021/acsami.9b01848,Enhanced Hydrophilicity and Water Flux of Poly(ether sulfone) Membranes in the Presence of Aluminum Fumarate Metal–Organic Framework Nanoparticles: Preparation and Characterization,2019,2019-04-03,article,journal-article,31,2,2,51,en,True,True,True,2019-04-11,2023-12-13 08:34:11.142,2935249573,1,0,1664,0.0006006006006006
8430,2935396859,10.1021/acsami.9b01952,"Efficiency of MAPbI<sub>3</sub>-Based Planar Solar Cell Analyzed by Its Thickness-Dependent Exciton Formation, Morphology, and Crystallinity",2019,2019-03-29,article,journal-article,10,10,2,40,en,True,True,True,2019-04-11,2023-12-12 11:26:26.618,2935396859,0,2,2879,-0.0006942034015966
8431,2935419450,10.1021/acsami.8b22606,Developing a Strontium-Releasing Graphene Oxide-/Collagen-Based Organic–Inorganic Nanobiocomposite for Large Bone Defect Regeneration via MAPK Signaling Pathway,2019,2019-04-04,article,journal-article,83,8,2,43,en,True,True,True,2019-04-11,2023-12-17 23:19:39.307,2935419450,0,0,2534,0.0
8432,2935780035,10.1021/acsami.9b02750,Assessment of Targeted Nanoparticle Assemblies for Atherosclerosis Imaging with Positron Emission Tomography and Potential for Clinical Translation,2019,2019-04-10,article,journal-article,18,14,4,24,en,True,True,True,2019-04-25,2023-12-17 10:33:22.168,2935780035,0,1,3515,-0.0002844141069397
8433,2935799451,10.1021/acsami.9b00129,Field-Free Deterministic Magnetization Switching with Ultralow Current Density in Epitaxial Au/Fe<sub>4</sub>N Bilayer Films,2019,2019-04-12,article,journal-article,16,13,2,56,en,True,True,True,2019-04-25,2023-12-20 04:24:35.394,2935799451,0,0,2147,0.0
8434,2935811154,10.1021/acsami.9b02062,On-Demand Detaching Nanosystem for the Spatiotemporal Control of Cancer Theranostics,2019,2019-04-15,article,journal-article,14,8,2,62,en,True,True,True,2019-04-25,2023-12-13 05:38:33.010,2935811154,0,0,464,0.0
8435,2936010851,10.1021/acsami.8b22298,"Largely Enhancing Luminous Efficacy, Color-Conversion Efficiency, and Stability for Quantum-Dot White LEDs Using the Two-Dimensional Hexagonal Pore Structure of SBA-15 Mesoporous Particles",2019,2019-04-18,article,journal-article,44,5,2,54,en,True,True,True,2019-04-25,2023-12-15 18:47:11.890,2936010851,0,0,1,0.0
8436,2936039572,10.1021/acsami.9b00531,Improving the Electronic Transporting Property for Flexible Field-Effect Transistors with Naphthalene Diimide-Based Conjugated Polymer through Branching/Linear Side-Chain Engineering Strategy,2019,2019-04-09,article,journal-article,31,13,3,48,en,True,True,True,2019-04-25,2023-12-19 22:38:32.125,2936039572,10,6,3141,0.0012670256572695
8437,2936209742,10.1021/acsami.9b04051,pH-Responsive Nanoparticles Targeted to Lungs for Improved Therapy of Acute Lung Inflammation/Injury,2019,2019-04-11,article,journal-article,84,8,4,46,en,True,True,True,2019-04-25,2023-12-15 00:16:32.561,2936209742,0,0,16671,0.0
8438,2936215932,10.1021/acsami.9b00771,Hierarchical Mn<sub>3</sub>O<sub>4</sub>/Graphene Microflowers Fabricated via a Selective Dissolution Strategy for Alkali-Metal-Ion Storage,2019,2019-03-25,article,journal-article,26,8,2,36,en,True,True,True,2019-04-25,2023-12-19 00:35:17.490,2936215932,0,0,5872,0.0
8439,2936340838,10.1021/acsami.9b02367,"Yb- and Mn-Doped Lead-Free Double Perovskite Cs<sub>2</sub>AgBiX<sub>6</sub> (X = Cl<sup>–</sup>, Br<sup>–</sup>) Nanocrystals",2019,2019-04-15,article,journal-article,182,13,2,70,en,True,True,True,2019-04-25,2023-12-14 06:45:41.566,2936340838,0,0,5835,0.0
8440,2936461910,10.1021/acsami.9b02060,Carboxymethyl Cellulose Binder Greatly Stabilizes Porous Hollow Carbon Submicrospheres in Capacitive K-Ion Storage,2019,2019-04-10,article,journal-article,57,9,2,66,en,True,True,True,2019-04-25,2023-12-18 04:14:44.112,2936461910,0,0,4256,0.0
8441,2936495017,10.1021/acsami.9b01432,Improvement on Fluorine Migration from SF<sub>6</sub> to SiF<sub>4</sub> by an Efficient Mediator of Fe<sub>2</sub>O<sub>3</sub>/Cr<sub>2</sub>O<sub>3</sub> Composites,2019,2019-04-15,article,journal-article,11,9,2,49,en,True,True,True,2019-04-25,2023-12-12 20:46:50.032,2936495017,0,0,27613,0.0
8442,2936499722,10.1021/acsami.9b04249,Biomimetic Water-Responsive Self-Healing Epoxy with Tunable Properties,2019,2019-04-18,article,journal-article,45,5,2,72,en,True,True,True,2019-04-25,2023-12-18 13:48:56.858,2936499722,0,0,12798,0.0
8443,2936524551,10.1021/acsami.9b04470,Polar-Induced Selective Epitaxial Growth of Multijunction Nanoribbons for High-Performance Optoelectronics,2019,2019-04-09,article,journal-article,7,15,2,50,en,True,True,True,2019-04-25,2023-12-12 18:58:40.719,2936524551,0,0,3387,0.0
8444,2936535599,10.1021/acsami.9b03298,Amine-Based Interfacial Engineering in Solution-Processed Organic and Perovskite Solar Cells,2019,2019-04-19,article,journal-article,12,13,2,58,en,True,True,True,2019-04-25,2023-12-20 12:06:46.827,2936535599,0,0,1260,0.0
8445,2936594249,10.1021/acsami.9b02490,Multiphysical Digital Coding Metamaterials for Independent Control of Broadband Electromagnetic and Acoustic Waves with a Large Variety of Functions,2019,2019-04-12,article,journal-article,25,8,2,42,en,True,True,True,2019-04-25,2023-12-12 10:20:06.113,2936594249,0,0,83908,0.0
8446,2936610288,10.1021/acsami.9b01553,Electronic Effects Determine the Selectivity of Planar Au–Cu Bimetallic Thin Films for Electrochemical CO<sub>2</sub> Reduction,2019,2019-04-10,article,journal-article,68,9,7,50,en,True,True,True,2019-04-25,2023-12-20 03:49:06.939,2936610288,0,3,2222,-0.0013483146067415
8447,2936801965,10.1021/acsami.9b03089,Light-Induced Convective Segregation of Different Sized Microparticles,2019,2019-04-16,article,journal-article,13,6,2,39,en,True,True,True,2019-04-25,2023-12-18 04:14:46.539,2936801965,0,0,14992,0.0
8448,2936944887,10.1021/acsami.8b19955,Analysis of Defect Recovery in Reduced Graphene Oxide and Its Application as a Heater for Self-Healing Polymers,2019,2019-04-09,article,journal-article,19,11,2,68,en,True,True,True,2019-04-25,2023-12-19 21:14:42.916,2936944887,0,0,8822,0.0
8449,2937049290,10.1021/acsami.9b03576,Near-Infrared Light-Driven Controllable Motions of Gold-Hollow-Microcone Array,2019,2019-04-11,article,journal-article,19,8,2,44,en,True,True,True,2019-04-25,2023-12-11 07:17:06.298,2937049290,0,1,33446,-2.989804765748797e-05
8450,2937130499,10.1021/acsami.9b03367,Electronic Structure Mosaicity of Monolayer Transition Metal Dichalcogenides by Spontaneous Pattern Formation of Donor Molecules,2019,2019-04-08,article,journal-article,3,7,2,15,en,True,True,True,2019-04-25,2023-12-13 05:57:31.879,2937130499,0,0,1,0.0
8451,2937215020,10.1021/acsami.9b04323,Multistimuli-Responsive and Photocontrolled Supramolecular Luminescent Gels Constructed by Anthracene-Bridged Bis(dibenzo-24-crown-8) with Secondary Ammonium Salt Polymer,2019,2019-04-15,article,journal-article,31,3,2,44,en,True,True,True,2019-04-25,2023-12-12 20:18:10.254,2937215020,0,0,653,0.0
8452,2937224453,10.1021/acsami.9b01893,Moiré-Free Imperceptible and Flexible Random Metal Grid Electrodes with Large Figure-of-Merit by Photonic Sintering Control of Copper Nanoparticles,2019,2019-04-16,article,journal-article,31,13,2,47,en,True,True,True,2019-04-25,2023-12-12 10:20:06.776,2937224453,0,0,205,0.0
8453,2937301340,10.1021/acsami.9b00897,Light/pH-Triggered Biomimetic Red Blood Cell Membranes Camouflaged Small Molecular Drug Assemblies for Imaging-Guided Combinational Chemo-Photothermal Therapy,2019,2019-04-09,article,journal-article,88,10,2,41,en,True,True,True,2019-04-25,2023-12-18 08:06:07.515,2937301340,0,0,8434,0.0
8454,2937327375,10.1021/acsami.9b00923,Model for the Prediction of the Lifetime and Energy Yield of Methyl Ammonium Lead Iodide Perovskite Solar Cells at Elevated Temperatures,2019,2019-04-18,article,journal-article,19,12,2,41,en,True,True,True,2019-04-25,2023-12-14 05:14:41.371,2937327375,0,0,248,0.0
8455,2937472312,10.1021/acsami.9b03991,Novel Ionic Grafts That Enhance Arsenic Removal via Forward Osmosis,2019,2019-04-19,article,journal-article,31,3,2,49,en,True,True,True,2019-04-25,2023-12-15 23:51:26.801,2937472312,0,0,26,0.0
8456,2937495099,10.1021/acsami.8b22327,Enhancement of Intrinsic Proton Conductivity and Aniline Sensitivity by Introducing Dye Molecules into the MOF Channel,2019,2019-04-18,article,journal-article,63,8,2,58,en,True,True,True,2019-04-25,2023-12-14 10:48:55.761,2937495099,0,0,3355,0.0
8457,2937511911,10.1021/acsami.9b02123,Pseudocapacitive Na<sup>+</sup> Insertion in Ti–O–C Channels of TiO<sub>2</sub>–C Nanofibers with High Rate and Ultrastable Performance,2019,2019-04-19,article,journal-article,30,6,2,47,en,True,False,True,2019-04-25,2023-12-17 22:48:24.824,2937511911,1,0,3142,0.0003181673560292
8458,2937517733,10.1021/acsami.9b03579,"Simple-Structured Micromotors Based on Inherent Asymmetry in Crystalline Phases: Design, Large-Scale Preparation, and Environmental Application",2019,2019-04-16,article,journal-article,39,9,2,63,en,True,True,True,2019-04-25,2023-12-17 18:57:24.255,2937517733,0,0,31245,0.0
8459,2937521746,10.1021/acsami.9b02016,pH/Redox Dual-Responsive Polyplex with Effective Endosomal Escape for Codelivery of siRNA and Doxorubicin against Drug-Resistant Cancer Cells,2019,2019-04-18,article,journal-article,72,7,2,61,en,True,True,True,2019-04-25,2023-12-17 08:20:03.986,2937521746,0,0,75047,0.0
8460,2937548380,10.1021/acsami.9b00380,"Micro-/Macroscopically Synergetic Control of Switchable 2D/3D Photothermal Water Purification Enabled by Robust, Portable, and Cost-Effective Cellulose Papers",2019,2019-04-09,article,journal-article,71,7,2,54,en,True,True,True,2019-04-25,2023-12-09 19:22:46.671,2937548380,0,0,916,0.0
8461,2937578040,10.1021/acsami.9b04603,"Porous Phosphate-Based Glass Microspheres Show Biocompatibility, Tissue Infiltration, and Osteogenic Onset in an Ovine Bone Defect Model",2019,2019-04-16,article,journal-article,29,8,3,51,en,True,True,True,2019-04-25,2023-12-20 03:49:01.689,2937578040,0,0,832,0.0
